title,authors,year,source
Gut mycobiome dysbiosis contributes to the development of hypertension and its response to immunoglobulin light chains,Zou Y.,2022,Frontiers in Immunology
The Multiscale Dynamics of Beat-to-Beat Blood Pressure Fluctuation Mediated the Relationship Between Frailty and Arterial Stiffness in Older Adults,Jiang X.,2022,"The journals of gerontology. Series A, Biological sciences and medical sciences"
Choice of Admitting Services for Older Adults with Hip Fracture,Devereaux P.J.,2022,New England Journal of Medicine
"Thiazide-like versus Thiazide Diuretics - Finally, an Answer?",Ingelfinger J.R.,2022,New England Journal of Medicine
Chlorthalidone vs. Hydrochlorothiazide for Hypertension-Cardiovascular Events,Ishani A.,2022,New England Journal of Medicine
Exploring the score for rapid identification of cerebral infarction in patients with acute dizziness,Lin G.,2022,Journal of Shanghai Jiaotong University (Medical Science)
Effect of lidocaine on median effective dose of esketamine for children undergoing circumcision,Li B.,2022,Journal of Shanghai Jiaotong University (Medical Science)
The prognostic role of fasting plasma glucose levels on survival in advanced colorectal cancer patients with type II diabetes mellitus: a retrospective cohort study,Meng Q.,2022,Journal of Gastrointestinal Oncology
Adiposity and insulin resistance mediate the inverse association between legume intake and blood pressure: a cross-sectional analysis in secondary cardiovascular prevention,de Almeida A.P.,2022,British Journal of Nutrition
Toward structural-omics of the bovine retinal pigment epithelium,Morgan C.E.,2022,Cell Reports
Development of dilated cardiomyopathy with a long latent period followed by viral fulminant myocarditis: A case report,Do Lee S.,2022,World Journal of Clinical Cases
Undetected traumatic cardiac herniation like playing hide-and-seekdelayed incidental findings during surgical stabilization of flail chest: A case report,Yoon S.Y.,2022,World Journal of Clinical Cases
Pregnancy-induced leukocytosis: A case report,Wang X.,2022,World Journal of Clinical Cases
Echocardiographic Pulmonary Artery Systolic Pressure Is Not Reliable for RV-PA Coupling in Transcatheter Tricuspid Valve Annuloplasty,Gerçek M.,2022,JACC: Cardiovascular Interventions
Constructional Impairments and Their Neural Correlates in Nondemented Adults with Cerebral Autosomal-dominant Arteriopathy with Subcortical Infarcts and Leukoencephalopathy,De Lucia N.,2022,Cognitive and Behavioral Neurology
Association of the interaction between serum uric acid and diastolic blood pressure on the risk of tophi,Yu Y.,2022,Chinese Journal of Endocrinology and Metabolism
Quantitative analysis of the effect of contact pressure on the reflection characteristics of radial pressure wave,Tan J.,2022,Sheng wu yi xue gong cheng xue za zhi = Journal of biomedical engineering = Shengwu yixue gongchengxue zazhi
"Current status of hypertension prevalence, treatment and control rate among young and middle-aged population in China",Wang X.,2022,Zhonghua xin xue guan bing za zhi
Adolescent relational roots of adult blood pressure: A 14-year prospective study,Allen J.P.,2022,Development and Psychopathology
Physiological and Psychological Effects of Walking in Campus Landscape to Young Adults,Pratiwi P.I.,2022,Journal of Regional and City Planning
Physiological and pathological roles of Ang II and Ang- (1-7) in the female reproductive system,Liu Y.,2022,Frontiers in Endocrinology
"PDIA4, a new endoplasmic reticulum stress protein, modulates insulin resistance and inflammation in skeletal muscle",Lee C.H.,2022,Frontiers in Endocrinology
"Elevated serum leptin levels are associated with lower renal function among middle-aged and elderly adults in Taiwan, a community-based, cross-sectional study",Shih Y.L.,2022,Frontiers in Endocrinology
Arterial site selection for measurement of mean arterial pressure in septic shock patients on high-dose norepinephrine,Bhaskar B.,2022,Frontiers in Medicine
High MBL-expressing genotypes are associated with deterioration in renal function in type 2 diabetes,Dørflinger G.H.,2022,Frontiers in Immunology
Diabetes mellitus with a duration of 26 years combined with IgA nephropathy: A case report and literature review,Gou Y.L.,2022,Frontiers in Endocrinology
Effectiveness and safety of acupuncture combined with hot compress in the treatment of obese adolescents with insulin resistance: A protocol for systematic review and meta-analysis,Gang X.,2022,Medicine (United States)
Case report: Gemcitabine intravesical hyperthermic infusion combined with tislelizumab in muscle invasive bladder urothelium carcinoma,Du Z.,2022,Frontiers in Oncology
C-reactive protein and statins in heart failure with reduced and preserved ejection fraction,Park J.J.,2022,Frontiers in Cardiovascular Medicine
Large mid-upper arm circumference is associated with reduced insulin resistance independent of BMI and waist circumference: A cross-sectional study in the Chinese population,Wang J.,2022,Frontiers in Endocrinology
"Editorial: Anthropogens, lifestyle and pathophysiology of chronic diseases: From mutual interplay to translational research and personalized medicine",Calina D.,2022,Frontiers in Medicine
The feasibility and efficacy of a community-based multifactorial intervention to improve the cardiovascular risk factor control among patients with type 2 diabetes: A 2-year cluster randomized trial,Zhao W.,2022,Medicine (United States)
The association between hyperuricemia and cardiovascular disease history: A cross-sectional study using KoGES HEXA data,Kim J.H.,2022,Medicine (United States)
Use of continuous infusion of nicardipine to control persistent postpartum hypertension: A retrospective study,Kim M.K.,2022,Medicine (United States)
Aerobic exercise combined with resistance exercise training improves cardiopulmonary function and blood lipid of patients with breast cancer: A systematic review and meta-analysis,Kong L.,2022,Medicine (United States)
Catecholamine crisis after endoscopic ultrasound-guided fine-needle biopsy: A case report,Lee H.S.,2022,Medicine (United States)
Sessile serrated lesion presenting as large pedunculated polyp in the rectum: A case report,Oh S.J.,2022,Medicine (United States)
Balloon-expandable stents for native coarctation of the aorta in children and adolescents,Kasar T.,2022,Medicine (United States)
Effects of preoperative nasal spray esketamine on separation anxiety and emergence agitation in pediatric strabismus surgery: A randomized clinical trial,Liu W.,2022,Medicine (United States)
Multiple recurrent aneurysms with angiitis of the central nervous system in a girl: A case report,Wen J.,2022,Medicine (United States)
A retrospective study investigating the anxiety and depression level of novel coronavirus Omicron patients in 2022,Pu Y.,2022,Medicine (United States)
C.487C&gt;T mutation in PAX4 gene causes MODY9: A case report and literature review,Zhang D.,2022,Medicine (United States)
Misdiagnosed centipede and scorpion poisoning characterized by delayed hypersensitivity reaction: A case report,Li Y.,2022,Medicine (United States)
Comparative features of the immediate impact of manual therapy traction manipulations on the cardiorespiratory system of men and women,Romanchuk O.,2022,Fizicna Reabilitacia ta Rekreacijno-Ozdorovci Tehnologii
Autologous blood resuscitation for large animals in a research setting using the Hemafuse device: Preliminary data of device use for controlled and real-world hemorrhage,Treffalls R.N.,2022,Frontiers in Veterinary Science
"Predictive value of novel inflammatory markers platelet-to-lymphocyte ratio, neutrophil-to-lymphocyte ratio, and monocyte-to-lymphocyte ratio in arterial stiffness in patients with diabetes: A propensity score–matched analysis",Ning P.,2022,Frontiers in Endocrinology
Cerebral vascular function following the acute consumption of caffeinated artificially- and sugar sweetened soft drinks in healthy adults,Reed E.L.,2022,Frontiers in Human Neuroscience
Meta-analysis of TSH suppression therapy and the risk of cardiovascular events after thyroid cancer surgery,Yang X.,2022,Frontiers in Endocrinology
"A percutaneous treatment strategy of an adult patient with a bicuspid aortic valve, coarctation of the aorta, and an exceptionally large aneurysm of a collateral artery: Case report and literature overview",Verheijen D.B.H.,2022,Frontiers in Cardiovascular Medicine
"Acupuncture for hypertension with insomnia: Study protocol for a randomized, sham-controlled, subject-and-assessor-blinded trial",Wang X.,2022,Frontiers in Psychiatry
Development of stroke predictive model in community-dwelling population: A longitudinal cohort study in Southeast China,Wang Q.,2022,Frontiers in Aging Neuroscience
Infertility treatment for Chinese women with P450 oxidoreductase deficiency: Prospect on clinical management from IVF to FET,Li Y.,2022,Frontiers in Endocrinology
Evaluation of blood pressure and NT-proBNP in pugs with and without clinical signs of Brachycephalic Obstructive Airway Syndrome,Mach R.,2022,Frontiers in Veterinary Science
Dissecting the molecular mechanisms underlying the antidepressant activities of herbal medicines through the comprehensive review of the recent literatures,Sun Y.,2022,Frontiers in Psychiatry
Aprocitentan: New insights,Varzideh F.,2022,Frontiers in Cardiovascular Medicine
Exercise and nutrition in type 1 diabetes: Insights from the FinnDiane cohort,Pongrac Barlovic D.,2022,Frontiers in Endocrinology
Stakeholder perspectives on the demand and supply factors driving substandard and falsified blood pressure lowering medications in Nigeria: a qualitative study,Shedul G.,2022,BMJ open
Surgical management of pneumomediastinum in the COVID-19 patient,Abou-Abdallah M.,2022,BMJ Case Reports
Invasive management of non-ST elevation myocardial infarction (NSTEMI) in a patient with severe thrombocytopenia secondary to adult-onset immune thrombocytopenic purpura,Shah M.U.,2022,BMJ Case Reports
Digital solution for detection of undiagnosed diabetes using machine learning-based retinal image analysis,Zee B.,2022,BMJ Open Diabetes Research and Care
Randomised clinical trial using Coronary Artery Calcium Scoring in Australian Women with Novel Cardiovascular Risk Factors (CAC-WOMEN Trial): Study protocol,Marschner S.,2022,BMJ Open
Impacted Common Bile Duct Stone Managed by Hepaticoduodenostomy,Weledji E.P.,2022,Case Reports in Gastroenterology
A Case Report of an Incidental Ultrasound Finding in a Suspected Malignant Hyperthermia Patient,Fu P.H.,2022,A and A Practice
"Vascular dysfunction in HFpEF: Potential role in the development, maintenance, and progression of the disease",Saavedra-Alvarez A.,2022,Frontiers in Cardiovascular Medicine
Rotational atherectomy for chronically and totally occluded coronary lesions: A propensity score-matched outcomes study,Tsai T.C.,2022,Frontiers in Cardiovascular Medicine
Predictive value of EEG-derived pain threshold index for acute postoperative pain in children,Lv J.,2022,Frontiers in Pediatrics
Early detection of immune checkpoint inhibitor-related subclinical cardiotoxicity: A pilot study by using speckle tracking imaging and three-dimensional echocardiography,Xu A.,2022,Frontiers in Cardiovascular Medicine
Effect of ApoE ε4 gene polymorphism on the correlation between serum uric acid and left ventricular hypertrophy remodeling in patients with coronary heart disease,Liu J.,2022,Frontiers in Cardiovascular Medicine
Association of the serum uric acid to creatinine ratio with metabolic syndrome in the middle age and older population in China,Zhong D.,2022,Frontiers in Endocrinology
Effect of exercise on vascular function in hypertension patients: A meta-analysis of randomized controlled trials,Zhou H.,2022,Frontiers in Cardiovascular Medicine
Transcutaneous spinal stimulation in patients with intrathecal baclofen pump delivery system: A preliminary safety study,Lopez J.,2022,Frontiers in Neuroscience
Dose-dependent relationship of blood pressure and glycaemic status with risk of aortic dissection and aneurysm,Suzuki Y.,2022,European journal of preventive cardiology
Effects of omecamtiv mecarbil in heart failure with reduced ejection fraction according to blood pressure: the GALACTIC-HF trial,Metra M.,2022,European Heart Journal
Closing the Gap Between Observational Research and Randomized Controlled Trials for Prevention of Alzheimer Disease and Dementia,Power M.C.,2022,Epidemiologic reviews
Blood pressure lowering and prevention of dementia: an individual patient data meta-analysis,Peters R.,2022,European Heart Journal
Omecamtiv mecarbil for patients with severe systolic dysfunction and hypotension,Crespo-Leiro M.G.,2022,European Heart Journal
Hypertension and diabetes versus the risk of aortic disease: a new look on prevention?,Hibino M.,2022,European journal of preventive cardiology
Transcatheter Valve Implantation in Reversed Potts Shunt in Pulmonary Arterial Hypertension: Keeping the Shunt Reversed,Goldar G.,2022,JACC: Case Reports
3-Dimensional Images of Mitral Annulus Perforation: An Alien's Mouth,Cagli K.,2022,JACC: Case Reports
Consensus and inconsistency between different consensus documents on renal denervation worldwide: the way forward,Wang T.D.,2022,Chinese Medical Journal
"Loss of perceived social role, an index of social frailty, is an independent predictor of future adverse events in hospitalized patients with heart failure",Watanabe A.,2022,Frontiers in Cardiovascular Medicine
Time of the low-level cardiopulmonary exercise test does not affect the evaluation of acute myocardial infarction in stable status,Zhao L.,2022,Frontiers in Cardiovascular Medicine
Incidence of atrial functional tricuspid regurgitation and its correlation with tricuspid valvular deformation in patients with persistent atrial fibrillation,Yamamoto Y.,2022,Frontiers in Cardiovascular Medicine
Pleiotropic effect of sodium-glucose cotransporter 2 inhibitors on blood pressure,Kao T.W.,2022,Frontiers in Cardiovascular Medicine
The prevalence of hypertension and its associated risk factors among older adults in Ghana,Dai B.,2022,Frontiers in Cardiovascular Medicine
Evaluation of risk stratification program based on trajectories of functional capacity in patients with acute coronary syndrome: The REACP study,Li D.,2022,Frontiers in Cardiovascular Medicine
Circulating miR-29b decrease in response to sarcopenia in patients with cardiovascular risk factors in older Chinese,He N.,2022,Frontiers in Cardiovascular Medicine
Severe early-onset manifestations of generalized arterial calcification of infancy (mimicking severe coarctation of the aorta) with ABCC6 gene variant — Case report and literature review,Fãgãrãşan A.,2022,Frontiers in Cardiovascular Medicine
Prognostic implication of left ventricular hypertrophy regression after antihypertensive therapy in patients with hypertension,Kim H.M.,2022,Frontiers in Cardiovascular Medicine
Association between weight change and risk of metabolic abnormalities in non-overweight/obese and overweight/obese population: A retrospective cohort study among Chinese adults,Dai Y.,2022,Frontiers in Endocrinology
"Efficacy, safety, and controversy of ultrasound-guided radiofrequency ablation in the treatment of T1N0M0 papillary thyroid carcinoma",Yi Z.,2022,Frontiers in Oncology
"Higher fasting glucose, triglycerides, resting pulse rate and high-sensitivity C reactive protein in adipose insulin-resistant but normal weight young Japanese women",Minato-Inokawa S.,2022,BMJ Open Diabetes Research and Care
Cannabis Inhalation Acutely Reduces Muscle Sympathetic Nerve Activity in Humans,Cheung C.P.,2022,Circulation
Cross-Sectional Relationships of Proximal Aortic Stiffness and Left Ventricular Diastolic Function in Adults in the Community,Spetko N.,2022,Journal of the American Heart Association
Repurposing a Drug Targeting Inflammatory Bowel Disease for Lowering Hypertension,Mei X.,2022,Journal of the American Heart Association
"Association between physical fitness and anthropometric, cardiovascular and socioeconomic risk factors in primary schoolchildren in KwaZulu-Natal Province, South Africa",Olagbegi O.M.,2022,SAJCH South African Journal of Child Health
Children and adolescents with diabetes at Tygerberg Hospital – at risk of cardiovascular complications?,Dookhony L.N.,2022,SAJCH South African Journal of Child Health
Evaluation of the impact of blood donation on tissue perfusion and sublingual microcirculation in dogs: A pilot study,Magnin M.,2022,Research in Veterinary Science
NMDA receptors in the insular cortex modulate cardiovascular and autonomic but not neuroendocrine responses to restraint stress in rats,Goulart M.T.,2022,Progress in Neuro-Psychopharmacology and Biological Psychiatry
Erratum: Limosilactobacillus fermentum prevent gut-kidney oxidative damage and the rise in blood pressure in male rat offspring exposed to a maternal high-fat diet (Journal of Developmental Origins of Health and Disease (2022) (1–8) DOI: 10.1017/S2040174422000198),Do Nascimento L.C.P.,2022,Journal of Developmental Origins of Health and Disease
"Editorial: Metabolically healthy and unhealthy obese children and adolescents, volume II",Xi B.,2022,Frontiers in Endocrinology
Development and validation of a nomogram for predicting significant coronary artery stenosis in suspected non-ST-segment elevation acute coronary artery syndrome with low-to-intermediate risk stratification,Chen M.,2022,Frontiers in Cardiovascular Medicine
Progression of metabolic syndrome and associated cardiometabolic risk factors from prepuberty to puberty in children: The PUBMEP study,de Lamas C.,2022,Frontiers in Endocrinology
The relationship between uric acid and total femur bone mineral density in hypertensive and non-hypertensive populations,Su Y.,2022,Frontiers in Endocrinology
"German volume training for health promotion: Acute vasopressor, pulmonary and metabolic responses",Shaw B.S.,2022,Frontiers in Physiology
Case report and literature review: Small bowel intussusception due to solitary metachronous metastasis from renal cell carcinoma,Yang W.,2022,Frontiers in Oncology
A machine learning-based approach to predicting the malignant and metastasis of thyroid cancer,Gu J.,2022,Frontiers in Oncology
Editorial: Advances in the diagnosis and prevention of diabetic neuropathy,Sabanayagam C.,2022,Frontiers in Endocrinology
The harmful intestinal microbial community accumulates during DKD exacerbation and microbiome–metabolome combined validation in a mouse model,Shang J.,2022,Frontiers in Endocrinology
"Editorial: Sleep disorders, hypertension and cardiovascular diseases",Bisogni V.,2022,Frontiers in Cardiovascular Medicine
Limosilactobacillus fermentum prevents gut-kidney oxidative damage and the rise in blood pressure in male rat offspring exposed to a maternal high-fat diet,Do Nascimento L.C.P.,2022,Journal of Developmental Origins of Health and Disease
Thenar Compartment Syndrome Related to Tightened Radial Arterial Line during Robotic Laparoscopic Surgery: A Case Report,Moon S.H.,2022,A and A Practice
Case report: Cardiac arrest during carotid body tumor resection indicating carotid sinus hypersensitivity,Duan H.Y.,2022,Frontiers in Cardiovascular Medicine
Clinical observation of sacubitril valsartan sodium in the treatment of resistant hypertension: A randomized clinical trial,Lyu T.J.,2022,Frontiers in Cardiovascular Medicine
Triglyceride to high-density lipoprotein cholesterol ratio is an independent predictor of liver fibrosis among pediatrics non-alcoholic fatty liver disease,Ting Y.W.,2022,Frontiers in Endocrinology
"Detection of pulmonary embolism severity using clinical characteristics, hematological indices, and machine learning techniques",Su H.,2022,Frontiers in Neuroinformatics
Impact of diastolic pulmonary gradient and pulmonary artery pulse index on outcomes in heart transplant patients—Results from the Eurotransplant database,Wagner T.,2022,Frontiers in Cardiovascular Medicine
"A new machine learning model for predicting severity prognosis in patients with pulmonary embolism: Study protocol from Wenzhou, China",Su H.,2022,Frontiers in Neuroinformatics
A multi-tissue transcriptomic landscape of female mice in estrus and diestrus provides clues for precision medicine,Zhou Y.,2022,Frontiers in Cell and Developmental Biology
Empagliflozin inhibits coronary microvascular dysfunction and reduces cardiac pericyte loss in db/db mice,Tu Y.,2022,Frontiers in Cardiovascular Medicine
Investigating the causal mediating effect of type 2 diabetes on the relationship between traits and systolic blood pressure: A two-step Mendelian randomization study,Hao X.,2022,Frontiers in Endocrinology
Evaluation of pharmacist-led telemedicine medication management for hypertension established patients during COVID-19 pandemic: A pilot study,Li X.,2022,Frontiers in Public Health
Diabetes health coach in individuals with type 2 diabetes: A systematic review and meta analysis of quadruple aim outcomes,Racey M.,2022,Frontiers in Endocrinology
Tracheostomy and venovenous extracorporeal membrane oxygenation for difficult airway patient with carinal melanoma: A case report and literature review,Liu I.L.,2022,World Journal of Clinical Cases
Kawasaki disease without changes in inflammatory biomarkers: A case report,Yamashita K.,2022,World Journal of Clinical Cases
Response to roxadustat in a patient undergoing long-term dialysis and allergic to erythropoiesis-stimulating agents: A case report,Xu C.,2022,World Journal of Clinical Cases
Pulmonary sarcoidosis: A novel sequelae of drug reaction with eosinophilia and systemic symptoms: A case report,Hu Y.Q.,2022,World Journal of Clinical Cases
Value of inflammatory mediator profiles and procalcitonin in predicting postoperative infection in patients with hypertensive cerebral hemorrhage,Yin R.H.,2022,World Journal of Clinical Cases
Analgesic efficacy of butorphanol combined with sufentanil after heart valve surgery: A propensity score-matching analysis,Jiang X.,2022,Medicine (United States)
Direct comparison of an automated oscillometric device with an electronic auscultatory device for epidemiologic survey to evaluate the prevalence of hypertension,Kim Y.M.,2022,Medicine (United States)
Traditional Chinese medicine body constitution predicts new-onset diabetic albuminuria in patients with type 2 diabetes: Taichung diabetic body constitution prospective cohort study,Lee C.H.,2022,Medicine (United States)
Elevated serum uric acid is not an independent risk factor for the occurrence of Type 2 diabetic kidney disease in Chinese populations,Zhu L.,2022,Medicine (United States)
Effects of high-intensity interval training versus moderate-intensity continuous training on blood pressure in patients with hypertension: A meta-analysis,Li L.,2022,Medicine (United States)
Environmental and lifestyle risk factors for early-onset dementia: a systematic review,Bosi M.,2022,Acta Biomedica
Challenges in the treatment of late-identified untreated congenital adrenal hyperplasia due to CYP11B1 deficiency: Lessons from a developing country,Utari A.,2022,Frontiers in Endocrinology
The blood pressure targets in sepsis patients with acute kidney injury: An observational cohort study of multiple ICUs,Zhao L.,2022,Frontiers in Immunology
Mitral stenosis in a teenager after rheumatic mitral valve regurgitation valve repair: A case report,Ngardig Ngaba N.,2022,Frontiers in Cardiovascular Medicine
Associations between serum urate and telomere length and inflammation markers: Evidence from UK Biobank cohort,Lv Z.,2022,Frontiers in Immunology
Speech biomarkers of risk factors for vascular dementia in people with mild cognitive impairment,Martínez-Nicolás I.,2022,Frontiers in Human Neuroscience
Comparison of different insulin resistance surrogates to predict hyperuricemia among U.S. non-diabetic adults,Wang H.,2022,Frontiers in Endocrinology
"Ovarian Hyperstimulation Syndrome (OHSS) requiring Intensive Care Unit (ICU) admission between 1996-2020 in England, Wales, and Northern Ireland",Abbara A.,2022,Frontiers in Endocrinology
The effect of total cholesterol/high-density lipoprotein cholesterol ratio on mortality risk in the general population,Zhou D.,2022,Frontiers in Endocrinology
Pulmonary artery debanding in the cath lab: Lessons learned!,Zareef R.,2022,Frontiers in Cardiovascular Medicine
The elevated visceral adiposity index increases the risk of hyperuricemia in Chinese hypertensive patients: A cross-sectional study,Liu H.,2022,Frontiers in Endocrinology
Apply pressure-strain loop to quantify myocardial work in pulmonary hypertension: A prospective cohort study,Wang J.,2022,Frontiers in Cardiovascular Medicine
The role of the renin-angiotensin system (RAS) in salinity adaptation in Pacific white shrimp (Litopenaeus vannamei),Farhadi A.,2022,Frontiers in Endocrinology
Patient-specific fluid simulation of transcatheter mitral valve replacement in mitral annulus calcification,Hill S.J.,2022,Frontiers in Cardiovascular Medicine
A systematic review and meta-analyses on the effects of atorvastatin on blood pressure and heart rate,Costa G.S.,2022,European heart journal. Cardiovascular pharmacotherapy
Acupuncture-assisted anaesthesia for catheter ablation of atrial fibrillation to reduce the consumption of morphine hydrochloride and postoperative nausea and vomiting (PONV): study protocol for a randomised controlled trial,Zhang X.,2022,BMJ Open
Association between Psychological Distress and Incident Dementia in a Population-Based Cohort in Finland,Sulkava S.,2022,JAMA Network Open
Detection of sudomotor alterations evaluated by Sudoscan in patients with recently diagnosed type 2 diabetes,García-Ulloa A.C.,2022,BMJ Open Diabetes Research and Care
Ethnic differences in 25-year risk of incident chronic kidney disease among people with type 2 diabetes in New Zealand,Yu D.,2022,BMJ Open Diabetes Research and Care
Molecular mechanism of Dalbergia cochinchinensis heartwood in regulation of energy metabolism to treat myocardial ischemia based on network pharmacology and experimental validation,Cheng L.H.,2022,Zhongguo Zhongyao Zazhi
Derivatization-free Ru(bpy)<inf>3</inf><sup>2+</sup> electrochemiluminescence detection of gramine,Barkae T.H.,2022,Journal of Electroanalytical Chemistry
Secondhand smoke exposure is independently associated with stroke among non-smoking adults in West Africa,Okekunle A.P.,2022,Journal of the Neurological Sciences
Statins Utilization in Adults With HIV: The Treatment Gap and Predictors of Statin Initiation,Coburn S.B.,2022,Journal of Acquired Immune Deficiency Syndromes
Impact of Left Ventricular End-Diastolic Pressure on the Outcomes of Patients Undergoing Percutaneous Coronary Intervention,Azzalini L.,2022,American Journal of Cardiology
Associations between prenatal multiple plasma metal exposure and newborn telomere length: Effect modification by maternal age and infant sex,Tang P.,2022,Environmental Pollution
GFAP astrocytopathy presenting with profound intracranial hypertension and vision loss,Canissario R.,2022,Journal of Neuroimmunology
Fossil-fuel and combustion-related air pollution and hypertension in the Sister Study,Xu J.,2022,Environmental Pollution
Physical activity attenuated the associations between ambient air pollutants and metabolic syndrome (MetS): A nationwide study across 28 provinces,Guo Q.,2022,Environmental Pollution
Comparison of Dabigatran Versus Warfarin Treatment for the Prevention of New Cerebral Lesions in Valvular Atrial Fibrillation,S.H. Abrahim M.,2022,American Journal of Cardiology
Post-COVID-19 syndrome: Cardiovascular manifestations,Tanni S.E.,2022,International Journal of Cardiology
Sodium nitroprusside in acute heart failure: A multicenter historic cohort study,Garatti L.,2022,International Journal of Cardiology
Cardiac function in childhood cancer survivors treated with vincristine: Echocardiographic results from the DCCSS LATER 2 CARD study,Merkx R.,2022,International Journal of Cardiology
Flexible sensor based on Hair-like microstructured ionic hydrogel with high sensitivity for pulse wave detection,Pan L.,2022,Chemical Engineering Journal
Favorable effect of renal denervation on elevated renal vascular resistance in patients with resistant hypertension and type 2 diabetes mellitus,Manukyan M.,2022,Frontiers in Cardiovascular Medicine
Effect of arotinolol on chronic heart failure: A systematic review and meta-analysis of randomized controlled trials,Huang P.,2022,Frontiers in Cardiovascular Medicine
Gender-specific factors associated with hypertension among women of childbearing age: Findings from a nationwide survey in India,Chhabra P.,2022,Frontiers in Cardiovascular Medicine
Serum spexin differed in newly diagnosed type 2 diabetes patients according to body mass index and increased with the improvement of metabolic status,Gu L.,2022,Frontiers in Endocrinology
The consistency of invasive and non-invasive arterial blood pressure for the assessment of dynamic cerebral autoregulation in NICU patients,Zhang W.,2022,Frontiers in Neurology
Exaggerated blood pressure response to static exercise in hindlimb ischemia-reperfusion,Qin L.,2022,Frontiers in Physiology
Mathematical modeling of antihypertensive therapy,Kutumova E.,2022,Frontiers in Physiology
The thromboxane receptor antagonist NTP42 promotes beneficial adaptation and preserves cardiac function in experimental models of right heart overload,Mulvaney E.P.,2022,Frontiers in Cardiovascular Medicine
Association between weight-adjusted-waist index and heart failure: Results from National Health and Nutrition Examination Survey 1999–2018,Zhang D.,2022,Frontiers in Cardiovascular Medicine
Effects of Renal Denervation vs Sham in Resistant Hypertension after Medication Escalation: Prespecified Analysis at 6 Months of the RADIANCE-HTN TRIO Randomized Clinical Trial,Azizi M.,2022,JAMA Cardiology
Presence of SARS-CoV-2 on the conjunctival mucosa in patients hospitalized due to COVID-19: Pathophysiological considerations and therapeutic implications,Végh A.,2022,Physiology International
Development and Validation of a Prediction Model for Need for Massive Transfusion during Surgery Using Intraoperative Hemodynamic Monitoring Data,Lee S.M.,2022,JAMA Network Open
Endothelin blockade prevents the long-term cardiovascular and renal sequelae of acute kidney injury in mice,Czopek A.,2022,Science Translational Medicine
Comparison of a polyvinyl chloride tube with a wire-reinforced tube for tracheal intubation through the SaCoVLM video laryngeal mask airway: protocol for a randomised controlled study,Gao Z.,2022,BMJ Open
Prevalence of non-diabetic kidney disease and inability of clinical predictors to differentiate it from diabetic kidney disease: results from a prospectively performed renal biopsy study,Basu M.,2022,BMJ Open Diabetes Research and Care
Catheter-Directed Treatment of Submassive Pulmonary Embolism - A Cautious Step Closer?,Hylek E.M.,2022,JAMA Cardiology
Catheter-Directed Thrombolysis vs Anticoagulation in Patients with Acute Intermediate-High-risk Pulmonary Embolism: The CANARY Randomized Clinical Trial,Sadeghipour P.,2022,JAMA Cardiology
Effect of Dapagliflozin on Cause-Specific Mortality in Patients with Heart Failure Across the Spectrum of Ejection Fraction: A Participant-Level Pooled Analysis of DAPA-HF and DELIVER,Desai A.S.,2022,JAMA Cardiology
Association of Dietary Approaches to Stop Hypertension diet and Mediterranean diet with blood pressure in less-developed ethnic minority regions,Dai S.,2022,Public Health Nutrition
Association of dietary patterns with obesity and metabolically healthy obesity phenotype in Chinese population: a cross-sectional analysis of China Multi-Ethnic Cohort Study,Chen L.,2022,British Journal of Nutrition
